location_key,area_sq_km,latitude,longitude
BR_MG_314890,349,-20.257778,-45.208889
BR_MG_314900,70,-20.83,-42.153889
BR_MG_314910,217,-22.242778,-45.465833
BR_MG_314915,1520,-15.606944,-44.390833
BR_MG_314920,357,-19.227778,-47.461944
BR_MG_314930,291,-19.617778,-44.042778
BR_MG_314940,113,-21.705833,-43.745833
BR_MG_314950,90,-21.833889,-43.120833
BR_MG_314960,204,-19.632778,-44.658889
BR_MG_314970,249,-19.952778,-45.083889
BR_MG_314980,2450,-19.352778,-47.292778
BR_MG_314990,276,-21.090833,-45.090833
BR_MG_314995,228,-19.157778,-42.233889
BR_MG_315000,317,-18.356944,-41.597778
BR_MG_315010,191,-21.508889,-43.322778
BR_MG_315015,109,-19.758889,-42.075833
BR_MG_315020,84,-20.245,-42.733889
BR_MG_315030,322,-21.468889,-44.195833
BR_MG_315040,260,-20.470833,-44.226944
BR_MG_315050,415,-20.481111,-45.800556
BR_MG_315053,66,-19.726944,-42.407778
BR_MG_315057,1238,-16.058889,-45.155833
BR_MG_315060,280,-20.507778,-44.482778
BR_MG_315070,331,-19.906944,-48.700833
BR_MG_315080,658,-20.685,-43.3
BR_MG_315090,203,-22.527778,-45.495
BR_MG_315100,130,-22.400833,-45.531944
BR_MG_315110,192,-21.655833,-42.345833
BR_MG_315120,575,-17.347778,-44.943611
BR_MG_315130,144,-21.275833,-43.025833
BR_MG_315140,568,-19.682778,-44.89
BR_MG_315150,902,-20.465,-45.957778
BR_MG_315160,317,-20.137778,-48.701944
BR_MG_315170,474,-21.780833,-45.965
BR_MG_315180,547,-21.787778,-46.560833
BR_MG_315190,691,-19.62,-41.636944
BR_MG_315200,2,-19.223889,-44.935
BR_MG_315210,470,-20.415833,-42.908889
BR_MG_315213,602,-16.630833,-45.065833
BR_MG_315217,1215,-16.752778,-41.503889
BR_MG_315220,1749,-15.742778,-43.027778
BR_MG_315230,284,-20.672778,-43.083889
BR_MG_315240,632,-17.806944,-41.785833
BR_MG_315250,543,-22.228056,-45.933611
BR_MG_315260,261,-22.193889,-44.972778
BR_MG_315270,261,-21.057778,-44.08
BR_MG_315280,4847,-19.306944,-48.923889
BR_MG_315290,215,-20.745,-46.860833
BR_MG_315300,619,-19.750833,-46.377778
BR_MG_315310,236,-20.768889,-43.187778
BR_MG_315320,696,-18.636944,-44.057778
BR_MG_315330,189,-18.613889,-43.561944
BR_MG_315340,3531,-18.417778,-46.417778
BR_MG_315350,152,-20.420833,-41.958611
BR_MG_315360,125,-19.481944,-44.155
BR_MG_315370,556,-19.273889,-45.556944
BR_MG_315380,153,-20.74,-43.883889
BR_MG_315390,71,-19.966944,-43.803889
BR_MG_315400,771,-20.101944,-42.452778
BR_MG_315410,234,-21.525,-42.468889
BR_MG_315415,151,-20.24,-41.982778
BR_MG_315420,618,-20.921944,-44.237778
BR_MG_315430,1081,-19.325833,-41.255
BR_MG_315440,188,-21.062778,-43.762778
BR_MG_315445,1774,-16.23,-45.991944
BR_MG_315450,1308,-16.005833,-43.048889
BR_MG_315460,155,-19.766944,-44.086944
BR_MG_315470,40,-21.190833,-45.061944
BR_MG_315480,230,-20.087778,-43.788889
BR_MG_315490,384,-20.225833,-42.650833
BR_MG_315500,112,-20.241944,-42.906944
BR_MG_315510,479,-16.607778,-40.57
BR_MG_315520,239,-20.855,-43.473889
BR_MG_315530,232,-20.265,-44.307778
BR_MG_315540,207,-21.457778,-43.125
BR_MG_315550,1353,-19.193889,-46.246944
BR_MG_315560,3118,-15.61,-42.54
BR_MG_315570,370,-19.928889,-43.173889
BR_MG_315580,252,-21.275,-43.178889
BR_MG_315590,347,-22.088889,-43.827778
BR_MG_315600,987,-18.293889,-43.008889
BR_MG_315610,405,-21.021944,-44.317778
BR_MG_315620,79,-21.63,-43.02
BR_MG_315630,72,-21.2,-42.865
BR_MG_315640,407,-18.882778,-47.585833
BR_MG_315645,112,-20.978889,-42.511944
BR_MG_315650,1109,-16.407778,-42.262778
BR_MG_315660,968,-16.375,-40.537778
BR_MG_315670,302,-19.885833,-43.806944
BR_MG_315680,919,-18.665833,-43.083889
BR_MG_315690,3073,-19.865,-47.44
BR_MG_315700,1891,-16.11853,-42.17403
BR_MG_315710,943,-16.002778,-39.946944
BR_MG_315720,684,-19.958889,-43.415
BR_MG_315725,110,-19.977778,-42.14
BR_MG_315727,416,-21.958889,-43.701944
BR_MG_315730,159,-21.245833,-43.558889
BR_MG_315733,2,-21.12,-44.222778
BR_MG_315737,587,-16.097778,-41.745833
BR_MG_315740,258,-20.235833,-42.813889
BR_MG_315750,132,-18.826944,-42.447778
BR_MG_315760,2916,-16.69,-45.413889
BR_MG_315765,276,-16.938425,-40.68358
BR_MG_315770,727,-19.308889,-47.524167
BR_MG_315780,233,-19.77,-43.850833
BR_MG_315790,256,-20.383889,-42.250833
BR_MG_315800,597,-19.448889,-43.112778
BR_MG_315810,442,-16.248889,-40.148889
BR_MG_315820,624,-18.19,-42.413889
BR_MG_315830,172,-21.248889,-45.506944
BR_MG_315840,162,-21.286944,-42.556944
BR_MG_315850,1220,-19.005833,-44.042778
BR_MG_315860,182,-21.95,-43.165833
BR_MG_315870,202,-21.600833,-44.103889
BR_MG_315880,107,-20.897778,-45.130833
BR_MG_315890,346,-20.107778,-41.925
BR_MG_315895,276,-19.363889,-42.568889
BR_MG_315900,676,-19.168889,-43.713889
BR_MG_315910,196,-20.787778,-43.691944
BR_MG_315920,503,-22.028889,-46.336944
BR_MG_315930,437,-22.148889,-44.095
BR_MG_315935,67,-19.875,-42.131944
BR_MG_315940,324,-21.562778,-43.915
BR_MG_315950,485,-19.36,-41.38
BR_MG_315960,352,-22.251944,-45.702778
BR_MG_315970,296,-19.53,-45.965833
BR_MG_315980,3021,-18.838889,-50.120833
BR_MG_315990,491,-20.945833,-44.918889
BR_MG_316000,201,-21.757778,-42.815833
BR_MG_316010,129,-20.313889,-42.608889
BR_MG_316020,303,-18.465833,-43.306944
BR_MG_316030,497,-16.533889,-40.175833
BR_MG_316040,1129,-20.086944,-45.293889
BR_MG_316045,796,-15.338889,-42.623889
BR_MG_316050,107,-19.227778,-43.253889
BR_MG_316060,430,-18.296944,-44.222778
BR_MG_316070,637,-21.456667,-43.5525
BR_MG_316080,80,-21.581944,-45.075833
BR_MG_316090,110,-20.625,-43.948889
BR_MG_316095,61,-19.526944,-42.010833
BR_MG_316100,746,-19.865,-42.967778
BR_MG_316105,165,-18.590833,-41.485833
BR_MG_316110,3299,-15.948889,-44.863889
BR_MG_316120,316,-20.71,-44.985
BR_MG_316130,1128,-19.862778,-49.773889
BR_MG_316140,164,-20.788889,-42.267778
BR_MG_316150,187,-20.922778,-42.833889
BR_MG_316160,153,-18.835833,-42.287778
BR_MG_316165,280,-18.9,-41.36
BR_MG_316170,2687,-18.337778,-45.832778
BR_MG_316180,265,-19.982778,-44.858889
BR_MG_316190,364,-19.825833,-43.361944
BR_MG_316200,516,-21.891944,-45.595
BR_MG_316210,853,-19.310833,-46.048889
BR_MG_316220,553,-20.640833,-46.505833
BR_MG_316225,989,-16.852778,-44.351944
BR_MG_316230,120,-21.93,-45.928889
BR_MG_316240,1849,-15.928889,-44.007778
BR_MG_316245,675,-14.883889,-44.090833
BR_MG_316250,1452,-21.135833,-44.261944
BR_MG_316255,142,-20.393889,-42.150833
BR_MG_316257,139,-18.720833,-41.16
BR_MG_316260,120,-19.338889,-42.157778
BR_MG_316265,420,-16.541944,-44.515833
BR_MG_316270,1921,-15.313889,-42.013889
BR_MG_316280,478,-18.547778,-42.762778
BR_MG_316290,407,-21.54,-43.010833
BR_MG_316292,72,-20.048889,-44.273889
BR_MG_316294,312,-20.717778,-46.310833
BR_MG_316295,48,-19.700833,-43.955
BR_MG_316300,214,-18.323889,-42.142778
BR_MG_316310,205,-19.71,-44.556944
BR_MG_316320,89,-22.328889,-45.525833
BR_MG_316330,326,-18.478889,-41.388889
BR_MG_316340,184,-19.928889,-42.705
BR_MG_316350,345,-18.275,-42.67
BR_MG_316360,54,-20.005,-41.745
BR_MG_316370,57,-22.115833,-45.053889
BR_MG_316380,152,-20.706944,-42.718889
BR_MG_316390,258,-21.126944,-46.615
BR_MG_316400,400,-20.17,-42.523889
BR_MG_316410,308,-18.365833,-42.602778
BR_MG_316420,2431,-16.368889,-45.068889
BR_MG_316430,2100,-20.245,-46.365833
BR_MG_316440,167,-22.158889,-45.753889
BR_MG_316443,73,-21.071944,-42.635833
BR_MG_316447,80618,-19.497778,-41.983889
BR_MG_316450,519,-18.083889,-42.570833
BR_MG_316460,404,-20.275833,-45.005
BR_MG_316470,814,-20.916944,-46.990833
BR_MG_316480,127,-19.291944,-43.173889
BR_MG_316490,91,-22.217778,-44.975833
BR_MG_316500,574,-20.912778,-44.508889
BR_MG_316510,277,-20.783889,-47.097778
BR_MG_316520,369,-21.721944,-44.985
BR_MG_316530,392,-21.712778,-44.443889
BR_MG_316540,284,-22.747778,-45.742778
BR_MG_316550,141,-18.783889,-42.365
BR_MG_316553,61,-20.035,-44.145
BR_MG_316555,534,-17.6,-42.158889
BR_MG_316556,176,-20.108889,-42.838889
BR_MG_316557,151,-22.586944,-46.176944
BR_MG_316560,98,-21.800833,-42.945833
BR_MG_316570,166,-20.911944,-43.096944
BR_MG_316580,94,-22.163889,-46.178889
BR_MG_316590,948,-17.946944,-43.225
BR_MG_316600,169,-20.793889,-43.343889
BR_MG_316610,382,-18.891944,-43.083889
BR_MG_316620,237,-21.027778,-43.582778
BR_MG_316630,166,-20.483333,-42.483333
BR_MG_316640,114,-21.908889,-44.518889
BR_MG_316650,222,-18.361944,-43.17
BR_MG_316660,335,-19.437778,-45.795833
BR_MG_316670,215,-17.782778,-40.247778
BR_MG_316680,1297,-19.110833,-46.69
BR_MG_316690,211,-21.547778,-46.04
BR_MG_316695,551,-15.828889,-42.870833
BR_MG_316700,212,-21.89,-44.51
BR_MG_316710,1217,-18.52041,-43.38075
BR_MG_316720,537,-19.465833,-44.246944
BR_MG_316730,157,-21.158889,-43.215
BR_MG_316740,312,-22.028889,-45.835
BR_MG_316750,134,-21.963889,-43.311944
BR_MG_316760,487,-20.123889,-42.000833
BR_MG_316770,206,-19.235,-42.097778
BR_MG_316780,196,-22.06,-45.045
BR_MG_316790,211,-21.358889,-43.247778
BR_MG_316800,1194,-15.807778,-42.232778
BR_MG_316805,193,-19.758889,-41.615833
BR_MG_316810,1180,-19.921944,-46.822778
BR_MG_316820,412,-19.887778,-46.02
BR_MG_316830,329,-19.67,-43.686944
BR_MG_316840,731,-19.280833,-42.006944
BR_MG_316850,166,-20.650833,-42.856944
BR_MG_316860,3242,-17.857778,-41.505
BR_MG_316870,144,-19.582778,-42.643889
BR_MG_316880,83,-21.11,-44.177778
BR_MG_316890,2093,-19.003889,-45.963889
BR_MG_316900,173,-21.175,-43.017778
BR_MG_316905,114,-22.370833,-46.095833
BR_MG_316910,136,-22.742778,-46.371944
BR_MG_316920,283,-20.905,-42.022778
BR_MG_316930,828,-21.694722,-45.255278
BR_MG_316935,2675,-18.205833,-45.241944
BR_MG_316940,689,-21.366944,-45.512778
BR_MG_316950,500,-18.978889,-41.645
BR_MG_316960,1826,-18.592778,-48.705
BR_MG_316970,1153,-17.285833,-42.73
BR_MG_316980,221,-21.875833,-45.786944
BR_MG_316990,407,-21.12,-42.942778
BR_MG_317000,820,-16.285,-44.777778
BR_MG_317005,190,-19.635,-42.105833
BR_MG_317010,4512,-19.747778,-47.931944
BR_MG_317020,4115,-18.918889,-48.276944
BR_MG_317030,404,-17.255833,-40.572778
BR_MG_317040,8447,-16.363889,-46.894444
BR_MG_317043,1150,-19.53,-50.335833
BR_MG_317047,589,-16.063889,-46.253889
BR_MG_317050,139,-20.350833,-42.738889
BR_MG_317052,2072,-16.132778,-45.741944
BR_MG_317057,116,-19.607778,-42.297778
BR_MG_317060,409,-20.326944,-46.365833
BR_MG_317065,494,-15.402778,-42.307778
BR_MG_317070,395,-21.550833,-45.43
BR_MG_317075,652,-18.377778,-46.031944
BR_MG_317080,2195,-17.597778,-44.730833
BR_MG_317090,814,-15.700833,-44.027778
BR_MG_317100,1903,-17.986944,-46.907778
BR_MG_317103,1451,-15.588889,-43.602778
BR_MG_317107,635,-17.398889,-42.735833
BR_MG_317110,1028,-19.662778,-48.307778
BR_MG_317115,115,-20.035833,-42.266944
BR_MG_317120,70,-19.691944,-43.922778
BR_MG_317130,299,-20.753889,-42.881944
BR_MG_317140,112,-20.865833,-42.243889
BR_MG_317150,170,-18.591944,-41.907778
BR_MG_317160,871,-16.803889,-42.342778
BR_MG_317170,326,-22.332778,-45.091944
BR_MG_317180,440,-18.822778,-42.703889
BR_MG_317190,281,-18.475833,-42.306944
BR_MG_317200,241,-21.010278,-42.840556
BR_MG_317210,208,-21.770833,-42.538889
BR_MG_317220,101,-22.533889,-45.362778
BR_MG_CNF,330,-19.928056,-43.941944
BR_MS,358158,-20.190833,-54.704167
BR_MS_500020,7809,-20.45,-52.866667
BR_MS_500025,4399,-18.323889,-53.705833
BR_MS_500060,4202,-23.103889,-55.225833
BR_MS_500080,3395,-22.187778,-52.717778
BR_MS_500085,1273,-22.152778,-53.770833
BR_MS_500090,1143,-22.190833,-55.947778
BR_MS_500100,2750,-20.086944,-51.093889
BR_MS_500110,16958,-20.470833,-55.786944
BR_MS_500124,1656,-22.933889,-55.635
BR_MS_500150,3115,-19.917778,-54.363889
BR_MS_500190,2,-21.713889,-52.421944
BR_MS_500200,1828,-22.295,-53.270833
BR_MS_500210,4895,-22.108889,-56.520833
BR_MS_500215,2,-20.538889,-56.715
BR_MS_500220,4934,-21.133333,-56.483333
BR_MS_500230,5806,-21.255833,-52.036944
BR_MS_500240,2089,-22.633889,-54.821944
BR_MS_500260,6230,-19.530833,-54.043889
BR_MS_500270,8096,-20.468611,-54.622222
BR_MS_500280,2938,-22.013889,-57.023889
BR_MS_500290,3649,-19.112778,-51.733889
BR_MS_500295,3850,-18.793889,-52.622778
BR_MS_500310,2640,-19.831944,-54.828889
BR_MS_500315,1028,-23.271944,-55.528889
BR_MS_500320,64960,-19.008889,-57.652778
BR_MS_500325,5722,-18.543633,-53.137969
BR_MS_500330,6411,-18.506944,-54.76
BR_MS_500345,831,-22.275833,-54.165
BR_MS_500348,2344,-20.68,-55.295833
BR_MS_500350,280,-22.04,-54.612778
BR_MS_500370,4086,-22.220833,-54.805833
BR_MS_500375,1017,-23.786944,-54.283889
BR_MS_500380,315,-22.373889,-54.513889
BR_MS_500390,4882,-18.679444,-53.638333
BR_MS_500400,491,-22.417778,-54.232778
BR_MS_500410,1210,-21.457778,-56.113889
BR_MS_500430,2946,-23.68,-54.560833
BR_MS_500440,5776,-19.725833,-51.93
BR_MS_500450,1322,-22.078889,-54.788889
BR_MS_500460,2063,-23.473889,-54.185
BR_MS_500470,2009,-22.305,-53.815
BR_MS_500480,419,-23.890833,-54.403889
BR_MS_500490,2913,-20.141944,-54.398889
BR_MS_500500,2201,-21.48,-56.137778
BR_MS_500510,1927,-22.481944,-54.302778
BR_MS_500515,1584,-22.860833,-54.602778
BR_MS_500520,342,-19.005,-57.601944
BR_MS_500525,1733,-22.545833,-55.15
BR_MS_500540,5298,-21.613889,-55.167778
BR_MS_500560,5478,-20.240833,-56.377778
BR_MS_500568,479,-23.937778,-54.270833
BR_MS_500570,3193,-23.065,-54.190833
BR_MS_500580,3923,-21.135,-55.83
BR_MS_500600,4019,-21.465833,-54.383889
BR_MS_500620,4776,-22.232778,-53.342778
BR_MS_500625,849,-22.668889,-53.86
BR_MS_500627,5,-19.0522,-52.9683
BR_MS_500630,5402,-19.676944,-51.190833
BR_MS_500635,1309,-23.892778,-55.430833
BR_MS_500640,3651,-18.100833,-54.551944
BR_MS_500660,5328,-22.535833,-55.725833
BR_MS_500690,17734,-21.698889,-57.882778
BR_MS_500710,17308,-20.442778,-53.758889
BR_MS_500720,3987,-21.801944,-54.545833
BR_MS_500730,1807,-19.448889,-54.986944
BR_MS_500740,8151,-18.917778,-54.843889
BR_MS_500750,1560,-19.952778,-54.892778
BR_MS_500755,6141,-21.302778,-52.830833
BR_MS_500769,3864,-19.395,-54.565833
BR_MS_500770,825,-23.97,-55.035833
BR_MS_500780,3258,-20.366944,-51.418889
BR_MS_500790,5286,-20.931944,-54.960833
BR_MS_500793,4075,-17.576944,-54.757778
BR_MS_500795,1785,-23.632778,-55.015833
BR_MS_500797,1041,-22.487778,-53.350833
BR_MS_500800,2841,-20.441944,-54.86
BR_MS_500830,10206,-20.751111,-51.678333
BR_MS_500840,310,-22.408889,-54.435833
BR_MT,903357,-15.566667,-56.075
BR_MT_310060,1317,-17.995833,-42.388889
BR_MT_510010,849,-15.205,-56.365833
BR_MT_510020,7,-14.05,-52.158889
BR_MT_510025,8947,-9.875833,-56.085833
BR_MT_510030,5399,-17.315,-53.215
BR_MT_510035,2240,-11.673889,-51.387778
BR_MT_510040,3866,-16.943889,-53.527778
BR_MT_510050,1846,-14.513889,-56.482778
BR_MT_510060,1440,-17.825833,-53.281944
BR_MT_510080,20364,-9.543889,-57.448889
BR_MT_510100,6415,-15.733889,-51.830833
BR_MT_510120,688,-16.855833,-53.032778
BR_MT_510125,1602,-15.470833,-58.352778
BR_MT_510130,416,-14.45,-56.845833
BR_MT_510140,25048,-10.166944,-59.458889
BR_MT_510160,11182,-16.278889,-55.957778
BR_MT_510170,7228,-15.072778,-57.180833
BR_MT_510180,9078,-15.89,-52.256944
BR_MT_510185,4279,-12.177778,-51.505833
BR_MT_510190,15959,-12.155,-57.978889
BR_MT_510250,24351,-16.071111,-57.678889
BR_MT_510260,5,-14.515833,-52.895
BR_MT_510263,9448,-13.675,-57.891944
BR_MT_510267,4794,-15.546944,-55.168889
BR_MT_510268,6804,-13.898889,-59.147778
BR_MT_510269,3449,-11.053889,-51.830833
BR_MT_510270,10834,-13.55,-52.165833
BR_MT_510279,2417,-9.957778,-55.831944
BR_MT_510285,3948,-11.132778,-58.602778
BR_MT_510300,6206,-15.460833,-55.75
BR_MT_510305,3820,-11.515,-54.890833
BR_MT_510310,16538,-14.396944,-50.995833
BR_MT_510320,3038,-10.812778,-55.455
BR_MT_510325,27947,-9.410833,-59.022778
BR_MT_510330,21774,-13.659268,-59.794101
BR_MT_510335,5796,-10.643889,-51.568889
BR_MT_510336,2698,-14.557778,-59.571944
BR_MT_510337,9123,-9.857778,-58.413889
BR_MT_510340,3495,-15.595833,-56.096944
BR_MT_510343,359,-15.6,-57.921944
BR_MT_510345,1300,-14.74,-57.053889
BR_MT_510350,7630,-14.408889,-56.445833
BR_MT_510360,2,-15.810833,-54.917778
BR_MT_510370,11462,-12.385833,-54.92
BR_MT_510380,899,-15.445,-58.74
BR_MT_510385,16898,-13.241944,-53.08
BR_MT_510390,3721,-15.710833,-52.755
BR_MT_510395,846,-15.767778,-58.355833
BR_MT_510410,4713,-9.787778,-54.91
BR_MT_510420,5358,-16.348889,-53.757778
BR_MT_510450,600,-15.493889,-58.572778
BR_MT_510452,3467,-12.9,-56.1
BR_MT_510454,2898,-12.235278,-56.6425
BR_MT_510455,4538,-11.061944,-55.275833
BR_MT_510460,8638,-17.208889,-54.15
BR_MT_510480,1676,-15.965,-54.967778
BR_MT_510490,1021,-15.235833,-56.488889
BR_MT_510500,1302,-15.341944,-58.865833
BR_MT_510510,21387,-11.255,-57.52
BR_MT_510515,26251,-11.377778,-58.740833
BR_MT_510517,3190,-10.317778,-58.358889
BR_MT_510520,2205,-16.050833,-54.883889
BR_MT_510523,1337,-15.322778,-58.003889
BR_MT_510525,3645,-13.05,-55.910833
BR_MT_510530,4145,-11.221944,-50.668889
BR_MT_510550,13630,-15.007778,-59.950833
BR_MT_510558,12294,-11.132778,-54.596944
BR_MT_510560,5237,-10.056944,-54.932778
BR_MT_510562,1072,-15.675,-58.095833
BR_MT_510590,3859,-14.72,-56.327778
BR_MT_510600,1350,-14.455,-56.802778
BR_MT_510610,5192,-15.775,-56.345833
BR_MT_510615,9531,-9.813889,-57.861944
BR_MT_510617,4038,-13.995833,-51.791944
BR_MT_510618,4734,-14.475833,-59.608889
BR_MT_510619,2627,-10.9,-55
BR_MT_510620,3266,-14.956944,-54.965833
BR_MT_510621,5968,-10.557778,-55.952778
BR_MT_510622,9544,-13.837778,-56.083889
BR_MT_510623,1567,-14.796944,-57.287778
BR_MT_510624,12694,-12.990833,-55.255
BR_MT_510625,5526,-14.672778,-52.352778
BR_MT_510626,5801,-9.95,-55.197778
BR_MT_510627,938,-11.412778,-57.351944
BR_MT_510628,5022,-14.905833,-53.017778
BR_MT_510629,4830,-9.665,-56.476944
BR_MT_510630,24177,-14.431944,-54.050833
BR_MT_510631,4368,-12.29,-50.967778
BR_MT_510637,4193,-16.622778,-54.473889
BR_MT_510642,14257,-10.228889,-54.982778
BR_MT_510645,2454,-14.657778,-54.773889
BR_MT_510650,17260,-16.256944,-56.622778
BR_MT_510665,2755,-15.933889,-52.316944
BR_MT_510670,687,-16.763889,-52.832778
BR_MT_510675,8423,-15.225833,-59.335
BR_MT_510677,3977,-10.877778,-51.632778
BR_MT_510680,7011,-11.535,-57.413889
BR_MT_510682,5,-15.852778,-58.46
BR_MT_510685,2065,-15.326818,-57.22371
BR_MT_510700,6923,-15.836944,-54.388889
BR_MT_510704,5472,-15.527778,-54.345833
BR_MT_510706,17786,-12.475833,-52.377778
BR_MT_510710,1285,-15.620833,-58.175833
BR_MT_510715,370,-15.08,-58.465833
BR_MT_510718,11356,-12.941944,-51.823889
BR_MT_510719,623,-16.485,-52.691944
BR_MT_510720,501,-15.240833,-58.115833
BR_MT_510724,3920,-11.912778,-55.225833
BR_MT_510726,1169,-14.497778,-57.001944
BR_MT_510729,444,-16.465,-54.255
BR_MT_510730,5057,-13.446944,-56.720833
BR_MT_510735,7463,-10.803889,-52.743889
BR_MT_510740,344,-16.000833,-54.920833
BR_MT_510757,12653,-10.5,-61
BR_MT_510760,4686,-16.470833,-54.635833
BR_MT_510770,8802,-14.835833,-56.427778
BR_MT_510774,5625,-10.155,-52.391944
BR_MT_510775,1312,-15.13,-58.126944
BR_MT_510776,4728,-13.811944,-55.266944
BR_MT_510777,6450,-10.47,-50.502778
BR_MT_510779,3596,-14.805833,-53.605833
BR_MT_510780,12261,-15.865833,-56.076944
BR_MT_510785,16848,-11.616944,-50.668889
BR_MT_510787,13597,-12.988889,-58.763889
BR_MT_510788,1479,-12.091944,-51.401944
BR_MT_510790,3942,-11.863889,-55.503889
BR_MT_510792,9345,-12.545,-55.710833
BR_MT_510794,8225,-10.806944,-56.62
BR_MT_510795,11323,-14.618889,-57.485833
BR_MT_510800,4511,-12.771944,-56.553889
BR_MT_510805,2302,-10.516944,-55.230833
BR_MT_510810,4017,-16.078889,-53.552778
BR_MT_510820,2399,-16.198889,-52.555833
BR_MT_510830,4581,-11.532778,-54.352778
BR_MT_510835,2001,-15.293889,-59.060833
BR_MT_510840,938,-15.646944,-56.132778
BR_MT_510850,2950,-12.305833,-55.316944
BR_MT_510860,7431,-10.011944,-51.115833
BR_MT_510880,1087,-10.315833,-55.41
BR_MT_510885,1942,-14.363889,-56.968889
BR_MT_510890,11512,-13.025833,-57.073889
BR_MT_510895,6500,-9.981944,-57.535
BR_PA,1245870,-4.753889,-52.899167
BR_PA_150010,1610,-1.717778,-48.882778
BR_PA_150013,614,-4.953889,-48.392778
BR_PA_150020,4343,-1.960833,-48.196944
BR_PA_150030,8372,-0.156944,-50.386944
BR_PA_150034,7576,-6.790833,-50.466944
BR_PA_150040,22282,-1.941944,-54.737778
BR_PA_150050,72954,-1.522778,-52.581944
BR_PA_150060,159533,-3.202778,-52.205833
BR_PA_150070,6921,-0.986944,-49.94
BR_PA_150080,190,-1.365833,-48.371944
BR_PA_150085,11895,-3.471944,-51.197778
BR_PA_150090,1091,-1.021944,-46.645
BR_PA_150095,1811,-2.133889,-47.562778
BR_PA_150100,17074,-3.605833,-55.331944
BR_PA_150110,4397,-1.9,-50.163889
BR_PA_150120,3758,-2.790833,-49.671944
BR_PA_150125,2956,-7.347778,-50.395833
BR_PA_150130,1310,-1.505833,-48.625833
BR_PA_150140,1059,-1.455833,-48.503889
BR_PA_150145,4398,-2.635833,-54.936944
BR_PA_150150,187,-1.360833,-48.245
BR_PA_150157,2816,-5.050833,-48.608889
BR_PA_150160,587,-1.362778,-47.306944
BR_PA_150170,2090,-1.062778,-46.772778
BR_PA_150172,6368,-3.261944,-52.667778
BR_PA_150175,1187,-5.698889,-48.412778
BR_PA_150178,3943,-3.778889,-49.5675
BR_PA_150180,9550,-1.681944,-50.48
BR_PA_150190,1005,-1.515,-48.045
BR_PA_150195,2418,-1.670833,-46.528889
BR_PA_150200,3102,-1.010833,-48.962778
BR_PA_150210,3081,-2.243889,-49.495833
BR_PA_150215,3146,-6.496944,-49.877778
BR_PA_150220,614,-1.195833,-47.180833
BR_PA_150230,2899,-1.745,-47.065
BR_PA_150240,1029,-1.296944,-47.921944
BR_PA_150250,13084,-0.16,-49.987778
